Postcode,Bedrooms,2021,2022,2023,2024
2205,5,774.4444444444445,1125.0,1211.111111111111,1221.6666666666667
2205,6,,1050.0,1500.0,
2205,7,1316.6666666666667,1200.0,1800.0,1625.0
2205,U,690.0,588.1818181818181,1491.875,
2206,0,320.0,,,
2206,1,372.0,353.3333333333333,452.5,447.77777777777777
2206,2,564.5,648.75,683.4920634920635,728.6538461538462
2206,3,724.1666666666666,748.4579439252336,850.9821428571429,914.5267857142857
2206,4,885.5952380952381,1016.6666666666666,1083.8372093023256,1223.7735849056603
2206,5,965.2941176470588,1001.7857142857143,1366.6666666666667,1450.0
2206,6,1001.0,903.3333333333334,1100.0,1200.0
2206,7,,1316.6666666666667,1550.0,1400.0
2206,U,700.0,735.0,816.6666666666666,
2207,0,580.0,,,
2207,1,286.0,258.0,400.0,502.0
2207,2,487.48571428571427,541.2650602409639,639.5138888888889,691.7741935483871
2207,3,644.7284768211921,708.8827160493827,795.9111111111112,841.0275862068966
2207,4,742.6829268292682,856.8867924528302,978.4090909090909,1032.6136363636363
2207,5,949.0625,1131.8666666666666,1309.2592592592594,1387.7083333333333
2207,6,1145.0,1312.5,1443.3333333333333,1666.6666666666667
2207,7,1400.0,1500.0,,
2207,9,,975.0,,
2207,U,,475.0,877.5,700.0
2208,1,,,345.0,408.3333333333333
2208,2,545.0,589.7727272727273,575.925925925926,655.0
2208,3,628.4868421052631,685.0625,767.8571428571429,868.855421686747
2208,4,766.551724137931,857.0833333333334,933.780487804878,1074.2553191489362
2208,5,999.2307692307693,1059.5,1152.0588235294117,1339.5
2208,6,650.0,1600.0,,1095.0
2208,U,660.0,,650.0,776.6666666666666
2209,0,,300.0,,
2209,1,311.6666666666667,337.5,364.3333333333333,412.85714285714283
2209,2,465.9433962264151,551.8918918918919,604.6969696969697,635.0
2209,3,595.6160714285714,652.1349206349206,746.0,787.67
2209,4,771.7872340425532,782.1153846153846,916.5909090909091,1023.2558139534884
2209,5,877.5,1016.7647058823529,1085.357142857143,1220.0
2209,6,783.3333333333334,,930.0,1300.0
2209,8,,,1250.0,
2209,U,1000.0,523.3333333333334,445.0,1200.0
2210,1,281.6666666666667,348.7,458.57142857142856,526.4285714285714
2210,12,,,,720.0
2210,2,451.9298245614035,500.078125,579.5344827586207,638.4821428571429
2210,3,588.0,640.547619047619,720.3968253968254,796.0416666666666
2210,4,769.8529411764706,800.2972972972973,898.1728395061729,983.8372093023256
2210,5,841.7307692307693,942.8571428571429,979.25,1165.4285714285713
2210,6,1150.0,1035.7142857142858,1475.0,1350.0
2210,7,780.0,925.0,990.0,
2210,U,680.0,848.75,1000.0,
2211,1,235.0,236.66666666666666,270.0,220.0
2211,2,436.7826086956522,470.18518518518516,546.1538461538462,587.8378378378378
2211,3,561.875,597.2413793103449,669.9090909090909,758.0081300813008
2211,4,692.8235294117648,767.1276595744681,884.8453608247422,970.0537634408602
2211,5,781.75,968.4090909090909,1040.1666666666667,1287.4074074074074
2211,6,1016.6666666666666,1030.0,1170.0,1175.0
2211,7,,,,890.0
2211,U,780.0,590.0,642.0,640.0
2212,0,338.75,275.0,,
2212,1,241.66666666666666,306.6666666666667,420.0,454.0
2212,2,431.3333333333333,489.2857142857143,525.2083333333334,597.3529411764706
2212,3,555.6422764227642,596.8245614035088,665.76,751.1844660194175
2212,4,703.2242990654206,767.9787234042553,865.9711538461538,952.8050847457627
2212,5,815.46875,981.1290322580645,1086.3,1196.132075471698
2212,6,925.0,1200.0,1116.6666666666667,1326.0
2212,7,850.0,850.0,1050.0,
2212,U,646.6666666666666,575.0,,570.0
2213,1,258.0,304.0,470.0,570.0
2213,2,438.0232558139535,477.2093023255814,524.6551724137931,586.9230769230769
2213,3,569.6762589928057,621.0285714285715,686.7073170731708,777.2857142857143
2213,4,709.0495867768595,795.0367647058823,880.3418803418804,969.9236641221374
2213,5,814.8648648648649,892.5,1022.1739130434783,1120.8695652173913
2213,6,900.0,1100.0,1096.0,950.0
2213,7,,1200.0,,
2213,U,640.0,675.0,668.0,820.0
2214,1,,,,450.0
2214,2,,420.0,485.0,560.0
2214,3,536.25,625.4166666666666,679.7619047619048,753.0
2214,4,695.3846153846154,783.6363636363636,820.7142857142857,899.5
2214,5,755.0,770.0,1016.6666666666666,1025.0
2214,6,,1140.0,1150.0,
2214,7,,,750.0,
2214,U,,,,875.0
2216,0,250.0,293.3333333333333,,
2216,1,312.0833333333333,379.6875,473.3333333333333,518.5897435897435
2216,2,490.0,530.6493506493506,643.25,695.4347826086956
2216,3,671.9545454545455,741.3388429752066,839.8,891.1165048543689
2216,4,750.5128205128206,868.3783783783783,1017.1428571428571,1137.3333333333333
2216,5,923.8461538461538,1086.6666666666667,1283.6666666666667,1443.75
2216,6,800.0,1425.0,1278.5714285714287,
2216,7,,1250.0,,1500.0
2216,8,,,,2370.0
2216,U,,522.0,632.5,
2217,0,520.0,380.0,400.0,
2217,1,390.0,372.94117647058823,425.0,539.5
2217,2,514.0,544.7611940298508,647.2872340425532,698.8666666666667
2217,3,677.6953125,732.9225352112676,876.8181818181819,888.0737704918033
2217,4,837.2413793103449,1025.4878048780488,1081.3953488372092,1123.0681818181818
2217,5,950.8333333333334,1041.8181818181818,1289.5454545454545,1088.235294117647
2217,6,1050.0,,1450.0,
2217,7,700.0,,,1500.0
2217,8,,,,1800.0
2217,U,345.0,498.0,717.6923076923077,
2218,1,237.5,290.0,400.0,456.25
2218,10,,,2600.0,
2218,2,434.2857142857143,503.22222222222223,592.4418604651163,635.625
2218,3,607.8082191780821,665.1020408163265,810.0,811.0
2218,4,749.4444444444445,775.625,867.5,1069.2857142857142
2218,5,887.5,935.4545454545455,1304.5454545454545,1223.3333333333333
2218,6,700.0,950.0,1333.3333333333333,1450.0
2218,7,1650.0,1000.0,1950.0,
2218,U,,775.0,585.0,
2219,0,,900.0,,
2219,1,300.0,515.0,475.0,509.1666666666667
2219,2,566.3095238095239,626.5957446808511,650.6976744186046,762.6808510638298
2219,3,728.3529411764706,786.9191919191919,903.9444444444445,924.0666666666667
2219,4,1079.0,1094.2857142857142,1263.7209302325582,1315.7575757575758
2219,5,958.3333333333334,1206.25,1363.1818181818182,1576.0
2219,6,1350.0,900.0,1372.5,1680.0
2219,7,,,,1200.0
2219,U,535.0,550.0,730.0,
2220,0,,,,490.0
2220,1,324.54545454545456,429.2307692307692,384.6875,485.23809523809524
2220,2,456.26666666666665,551.5151515151515,603.2784810126582,704.21875
2220,3,574.6590909090909,630.9655172413793,763.8306451612904,856.4035087719299
2220,4,729.6341463414634,806.6666666666666,910.5084745762712,909.5744680851063
2220,5,998.0769230769231,1141.6129032258063,1275.2,1337.5
2220,6,1083.3333333333333,1372.5,1295.4545454545455,1478.3333333333333
2220,7,850.0,,,1887.5
2220,8,1080.0,,,
2220,U,460.0,675.0,740.0,180.0
2221,0,,730.0,,
2221,1,363.75,320.0,460.0,517.5
2221,2,521.5151515151515,543.5,636.5384615384615,736.4705882352941
2221,3,649.156626506024,718.3466666666667,812.6666666666666,887.6428571428571
2221,4,903.0232558139535,955.1162790697674,1031.7021276595744,1276.4130434782608
2221,5,1275.3846153846155,1298.125,1332.4074074074074,1524.25
2221,6,1071.4285714285713,1412.0,1440.0,1980.0
2221,7,1900.0,1650.0,,
2221,8,1650.0,1350.0,,
2221,U,1000.0,447.0,,
2222,0,,190.0,,
2222,1,265.0,240.0,430.0,433.57142857142856
2222,2,467.89473684210526,523.6538461538462,577.5,656.7857142857143
2222,3,593.9166666666666,674.8076923076923,753.6923076923077,792.3148148148148
2222,4,759.0,869.2105263157895,897.5,980.0
2222,5,852.5,1015.0,975.0,1300.0
2222,6,,,,1500.0
2222,7,1000.0,,1400.0,
2222,U,520.0,477.5,460.0,
2223,1,296.6666666666667,311.25,303.3333333333333,420.4
2223,2,493.47457627118644,528.2051282051282,659.0217391304348,631.0869565217391
2223,3,640.9047619047619,688.9047619047619,795.4639175257732,829.7126436781609
2223,4,779.1964285714286,944.7058823529412,1081.111111111111,1070.0
2223,5,857.6470588235294,1054.1666666666667,1113.5,1501.6666666666667
2223,6,1450.0,1550.0,1600.0,1512.5
2223,U,503.3333333333333,455.0,520.0,
2224,1,367.5,390.0,416.6666666666667,500.0
2224,2,530.4347826086956,581.551724137931,650.2272727272727,659.7826086956521
2224,3,788.1333333333333,808.8421052631579,886.0674157303371,942.3333333333334
2224,4,1046.27868852459,1140.4651162790697,1231.25,1240.9615384615386
2224,5,1103.125,1178.5,1280.2631578947369,1495.8
2224,6,1335.0,875.0,1920.0,1415.0
2224,7,,,1600.0,950.0
2224,U,,500.0,735.0,
2225,1,,,420.0,
2225,2,542.0,550.0,639.1666666666666,720.0
2225,3,738.8888888888889,820.0,812.5,894.6
2225,4,966.4285714285714,960.8333333333334,1163.4782608695652,1164.0
2225,5,950.0,1190.0,1220.0,1340.0
2225,6,,1300.0,,
2225,U,,,,1350.0
2226,1,,570.0,421.25,557.5
2226,2,525.1724137931035,526.3636363636364,664.0,716.3888888888889
2226,3,701.5,771.1320754716982,761.875,848.6440677966102
2226,4,887.5,917.9166666666666,978.7142857142857,1033.2432432432433
2226,5,946.6666666666666,1200.0,1350.0,1280.5
2226,6,750.0,,1085.0,
2226,7,,1500.0,1525.0,
2227,1,353.0,320.0,453.3333333333333,500.0
2227,2,579.6153846153846,581.75,690.1923076923077,685.6666666666666
2227,3,772.554347826087,796.4285714285714,866.4285714285714,890.8620689655172
2227,4,933.0,1053.2608695652175,1120.0,1250.3260869565217
2227,5,1253.9285714285713,1355.5555555555557,1262.0,1417.3684210526317
2227,U,,670.0,,
2228,0,,360.0,,
2228,1,498.0,428.3333333333333,424.6111111111111,556.875
2228,2,571.0,599.0243902439024,787.8823529411765,691.6379310344828
2228,3,753.1944444444445,801.8217054263566,826.936170212766,962.4632352941177
2228,4,949.8550724637681,1024.1803278688524,1094.4505494505495,1155.0
2228,5,1093.076923076923,1111.5217391304348,1296.0,1572.6923076923076
2228,6,1162.5,1056.25,1400.0,1433.3333333333333
2228,U,950.0,747.5,607.5,
2229,1,460.0,451.57894736842104,452.22222222222223,552.3076923076923
2229,2,590.6578947368421,635.2127659574468,633.4615384615385,702.8723404255319
2229,3,788.6390532544378,873.6686390532544,904.639175257732,1012.3096446700507
2229,4,1058.6633663366338,1148.0,1218.2142857142858,1383.203125
2229,5,1247.7272727272727,1494.4444444444443,1498.1081081081081,1519.4642857142858
2229,6,1050.0,1531.6666666666667,1399.2857142857142,1262.5
2229,7,550.0,,1000.0,650.0
2229,9,,,,2200.0
2229,U,,796.0,800.0,
2230,0,,,60.0,
2230,1,436.25,462.1875,483.5365853658537,501.7391304347826
2230,2,584.1935483870968,683.6363636363636,650.6022727272727,761.0123456790124
2230,3,920.2604166666666,981.40625,1069.9561403508771,1166.8072289156626
2230,4,1382.5892857142858,1433.9473684210527,1563.9759036144578,1556.875
2230,5,1676.0526315789473,1919.7777777777778,1700.2777777777778,1809.032258064516
2230,6,1550.0,1533.3333333333333,2100.0,2216.6666666666665
2230,7,1000.0,,,1850.0
2230,U,1400.0,600.7692307692307,1400.0,1300.0
2231,1,400.0,550.0,,375.0
2231,2,527.5,593.0,678.0,711.0
2231,3,757.5,819.5833333333334,892.5,881.6666666666666
2231,4,841.6666666666666,1050.0,993.0,1085.7142857142858
2231,5,,1500.0,950.0,1166.6666666666667
2231,6,1400.0,2200.0,,
2232,1,453.3333333333333,480.0,505.625,500.0
2232,2,563.7837837837837,553.4,622.6315789473684,691.7333333333333
2232,3,691.2738853503184,769.1830065359477,816.8934911242603,873.9367816091954
2232,4,881.0149253731344,972.3648648648649,989.6478873239437,1111.4622641509434
2232,5,875.9090909090909,1088.6842105263158,1103.5,1197.2222222222222
2232,6,1100.0,922.5,1300.0,1433.3333333333333
2232,7,,,1400.0,1200.0
2232,U,,683.3333333333334,559.0909090909091,580.0
2233,1,353.3333333333333,395.0,376.5,433.84615384615387
2233,2,505.0,553.1818181818181,571.3157894736842,645.952380952381
2233,3,693.05,729.3055555555555,772.6851851851852,835.1485148514852
2233,4,757.7586206896551,843.9130434782609,890.5,969.6666666666666
2233,5,963.125,941.5,985.3571428571429,1752.6923076923076
2233,6,,1075.0,750.0,
2233,7,550.0,,,
2233,U,650.0,587.5,850.0,
2234,1,430.0,,350.0,
2234,2,517.8333333333334,526.875,616.125,710.7142857142857
2234,3,675.8461538461538,787.680412371134,779.0361445783133,835.2027027027027
2234,4,845.1639344262295,936.2878787878788,1024.4044943820224,1111.6666666666667
2234,5,972.2222222222222,1043.0,1148.076923076923,1277.0833333333333
2234,6,1266.0,1525.0,1100.0,1525.0
2234,7,1400.0,1100.0,,1650.0
2234,8,,,1599.0,
2234,U,,1100.0,,
2250,0,225.0,478.3333333333333,350.0,280.0
2250,1,277.0625,333.3611111111111,356.0821917808219,347.11538461538464
2250,2,417.2568093385214,469.5107142857143,475.36764705882354,512.4615384615385
2250,25,,8940.0,,
2250,3,520.5137457044674,577.1126543209876,584.1539568345323,626.0884808013355
2250,4,664.2292490118577,718.7864768683274,732.9894366197183,763.3609958506224
2250,5,808.804347826087,813.4328358208955,805.7627118644068,844.2424242424242
2250,6,882.2727272727273,948.125,1030.0,1020.0
2250,7,1100.0,1225.0,1800.0,1300.0
2250,9,,3465.0,,
2250,U,482.5,517.3529411764706,465.52941176470586,
2251,1,366.25,382.85714285714283,372.32142857142856,410.5263157894737
2251,2,462.94117647058823,518.1060606060606,494.15492957746477,550.08
2251,3,630.1554404145078,665.372972972973,669.8989361702128,725.6627906976744
2251,4,809.5205479452055,826.7559523809524,872.0700636942676,920.2556818181819
2251,5,999.8648648648649,939.4871794871794,989.3617021276596,1016.551724137931
2251,6,880.0,960.0,973.3333333333334,1151.25
2251,7,,1800.0,,1500.0
2251,U,540.0,825.0,345.0,
2256,0,320.0,,,
2256,1,281.219512195122,298.5581395348837,313.84090909090907,343.8541666666667
2256,2,426.9178082191781,479.8957055214724,474.7402597402597,522.2434782608696
2256,3,562.6190476190476,580.4184782608696,592.6084905660377,642.7
2256,4,699.469696969697,729.3421052631579,737.987012987013,847.9166666666666
2256,5,810.0,886.5384615384615,864.5714285714286,947.3076923076923
2256,6,,835.0,989.1666666666666,1135.0
2256,7,850.0,,,240.0
2256,8,,1500.0,,
2256,U,422.3333333333333,481.0,753.0,660.0
2257,0,,373.3333333333333,,
2257,1,327.0833333333333,330.22222222222223,358.13432835820896,389.35714285714283
2257,18,,,900.0,
2257,2,431.44635193133047,459.5287356321839,476.51838235294116,513.0415094339622
2257,3,561.6094182825485,583.8925373134329,615.4973684210527,672.3575949367089
2257,4,713.2323232323232,823.203125,768.5379310344828,902.4596774193549
2257,5,757.5,818.421052631579,804.3333333333334,861.4583333333334
2257,6,825.0,892.5,1050.0,1077.5
2257,U,525.0,490.8333333333333,650.0,500.0
2258,0,550.0,,,
2258,1,200.0,375.0,,300.0
2258,2,411.75,485.3333333333333,506.0,491.8421052631579
2258,3,482.8048780487805,519.2972972972973,542.875,627.3170731707318
2258,4,601.6666666666666,686.8181818181819,703.8235294117648,820.625
2258,5,,630.0,705.0,1130.0
2258,6,800.0,860.0,750.0,900.0
2259,0,528.0,,,
2259,1,294.3181818181818,307.6923076923077,321.6371681415929,335.33720930232556
2259,11,,,,1600.0
2259,2,404.7809917355372,446.59922178988325,460.97472924187724,465.6491935483871
2259,3,475.22586520947175,522.6072041166381,539.918057663126,585.005444646098
2259,4,589.5678571428572,655.1035548686244,664.5778443113772,726.8388106416276
2259,5,686.375,815.1063829787234,802.6415094339623,830.8620689655172
2259,6,812.5,944.1666666666666,862.0,777.1428571428571
2259,7,862.5,,,1620.0
2259,8,620.0,,,
2259,U,493.3333333333333,494.61538461538464,498.3333333333333,540.0
2260,0,200.0,875.0,,
2260,1,353.3333333333333,375.41379310344826,408.57142857142856,438.5483870967742
2260,2,515.8910891089109,540.0657894736842,579.3820224719101,603.5057471264367
2260,3,669.2456896551724,711.4044943820224,732.9298245614035,803.5779816513761
2260,4,872.4657534246576,987.2424242424242,925.9354838709677,998.6524390243902
2260,5,1046.9791666666667,1156.0344827586207,1134.9137931034484,1172.3214285714287
2260,6,980.5555555555555,1132.857142857143,1233.0,1490.0
2260,7,1525.0,1000.0,,1800.0
2260,8,1300.0,,1650.0,
2260,U,525.0,664.1666666666666,715.0,695.0
2261,0,556.6666666666666,610.0,,390.0
2261,1,284.2647058823529,304.3404255319149,329.90625,369.1818181818182
2261,2,423.3259911894273,451.6059479553903,465.06666666666666,497.10793650793653
2261,3,534.9869646182495,588.5497287522604,607.5589743589744,646.2947154471544
2261,4,652.9336734693877,736.4355555555555,742.457627118644,832.0886075949367
2261,5,717.9487179487179,906.2121212121212,852.6388888888889,962.5
2261,6,850.0,766.6666666666666,998.3333333333334,925.0
2261,7,1000.0,950.0,740.0,
2261,8,,1000.0,,
2261,U,514.1666666666666,489.6666666666667,586.1538461538462,603.3333333333334
2262,0,450.0,,,
2262,1,386.25,344.6666666666667,347.22222222222223,377.94117647058823
2262,2,383.3333333333333,409.0450450450451,430.6934306569343,449.79527559055117
2262,3,454.01408450704224,512.9025423728814,524.0559440559441,552.16
2262,4,546.6990291262136,596.1769230769231,615.9848484848485,668.125
2262,5,683.2142857142857,689.2307692307693,735.0,750.5
2262,6,530.0,968.75,865.0,700.0
2262,7,,870.0,,
2262,U,408.3333333333333,536.6666666666666,482.5,530.0
2263,1,279.14285714285717,305.25,327.2826086956522,327.258064516129
2263,11,,,400.0,
2263,2,380.1184834123223,416.7351778656126,428.71753246753246,464.9256756756757
2263,3,456.5727002967359,511.6142857142857,524.4279176201374,555.1259259259259
2263,4,570.7692307692307,614.8050847457627,641.0350877192982,718.1545454545454
2263,5,584.0,725.6666666666666,723.6666666666666,774.8333333333334
2263,6,,,807.5,952.0
2263,8,,,,1100.0
2263,U,400.0,481.42857142857144,465.0,
2264,1,301.875,320.35714285714283,342.8125,376.6666666666667
2264,2,379.0483870967742,420.241935483871,437.6190476190476,467.9113924050633
2264,3,443.4179894179894,501.2122905027933,520.4878048780488,561.7914438502673
2264,4,569.3493150684932,623.6163522012579,654.5397727272727,673.716049382716
2264,5,601.6666666666666,693.0,790.0,843.1578947368421
2264,6,,735.0,950.0,905.0
2264,7,,,,1050.0
2264,8,,1800.0,,3500.0
2264,U,,480.0,608.75,
2265,1,227.5,295.0,310.625,330.7142857142857
2265,2,384.5,380.72727272727275,392.39473684210526,441.71875
2265,3,454.52272727272725,477.6744186046512,529.7368421052631,573.4166666666666
2265,4,539.2083333333334,625.625,643.3333333333334,689.5089285714286
2265,5,612.0,645.7142857142857,966.5,777.7777777777778
2265,6,600.0,,680.0,550.0
2265,U,,338.3333333333333,,
2267,1,296.25,325.8333333333333,346.0,351.6666666666667
2267,2,430.2857142857143,551.0,398.0,528.6363636363636
2267,3,468.3333333333333,518.75,557.9032258064516,597.6923076923077
2267,4,570.0,625.3571428571429,665.0,766.1538461538462
2267,5,950.0,1500.0,,
2267,U,385.0,,520.0,
2278,2,350.0,350.0,350.0,509.1666666666667
2278,3,495.7142857142857,480.0,504.0,619.0909090909091
2278,4,465.0,588.0,765.0,712.2222222222222
2278,5,,,700.0,
2280,0,520.0,,,
2280,1,270.89473684210526,346.1764705882353,356.07142857142856,355.6
2280,2,432.72727272727275,444.52127659574467,491.1,508.2710280373832
2280,3,508.203125,565.6284153005464,607.6531791907514,669.7979797979798
2280,4,661.9638554216867,713.9705882352941,780.5769230769231,829.52
2280,5,772.6666666666666,813.3333333333334,840.5555555555555,911.4285714285714
2280,6,650.0,,1175.0,1012.5
2280,U,,540.0,740.0,
2281,0,,,395.0,
2281,1,330.0,307.0,392.77777777777777,421.8181818181818
2281,2,453.84615384615387,462.76119402985074,482.421875,527.0338983050848
2281,3,532.0098039215686,609.2,639.5412844036697,675.1308411214953
2281,4,696.765625,756.6666666666666,766.5633802816901,846.140625
